,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_balance_2,param_classifier,param_feature_selection_all,param_to_dense,param_transformer__categorical__encoding,param_transformer__categorical__feature_selection,param_transformer__categorical__imputation,param_transformer__numerical__feature_selection,param_transformer__numerical__imputation,param_transformer__numerical__scaling,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
0,3.3966625332832336,0.2291971372307184,0.14888989925384521,0.08311050725112233,passthrough,passthrough,RandomForestClassifier(),passthrough,passthrough,OneHotEncoder(handle_unknown='ignore'),passthrough,SimpleImputer(strategy='most_frequent'),passthrough,SimpleImputer(),passthrough,"{'balance': 'passthrough', 'balance_2': 'passthrough', 'classifier': RandomForestClassifier(), 'feature_selection_all': 'passthrough', 'to_dense': 'passthrough', 'transformer__categorical__encoding': OneHotEncoder(handle_unknown='ignore'), 'transformer__categorical__feature_selection': 'passthrough', 'transformer__categorical__imputation': SimpleImputer(strategy='most_frequent'), 'transformer__numerical__feature_selection': 'passthrough', 'transformer__numerical__imputation': SimpleImputer(), 'transformer__numerical__scaling': 'passthrough'}",0.8685821950070655,0.880357983984927,0.8704052780395853,0.8883129123468426,0.8769145923446051,0.007962076723038712,1
